transaction_id,date,customer_id,product_name,category,quantity,unit_price,total_amount,region,sales_rep,quarter,month,year,discount_percent
TXN_921861,2024-04-19,Customer_072,Gadget Y,Accessories,2,617.27,1234.54,West,Bob Smith,Q2,April,2024,0.0
TXN_421549,2025-04-14,Customer_074,Gadget Y,Tools,5,139.75,698.77,East,David Wilson,Q2,April,2025,0.0
TXN_340932,2025-07-30,Customer_058,Widget A,Accessories,3,957.16,2871.49,South,Alice Johnson,Q3,July,2025,8.0
TXN_830917,2024-09-04,Customer_088,Tool Pro,Accessories,3,202.46,607.38,North,Bob Smith,Q3,September,2024,0.0
TXN_963245,2025-07-06,Customer_019,Widget A,Electronics,2,1029.92,2059.85,West,Eva Brown,Q3,July,2025,0.0
TXN_488848,2023-11-28,Customer_011,Gadget X,Electronics,8,38.55,308.4,Central,Alice Johnson,Q4,November,2023,0.0
TXN_646313,2024-11-07,Customer_037,Tool Pro,Accessories,4,250.35,1001.4,Central,Alice Johnson,Q4,November,2024,0.0
TXN_560295,2024-03-21,Customer_002,Tool Lite,Tools,1,102.09,102.09,South,Eva Brown,Q1,March,2024,0.7
TXN_832377,2025-05-29,Customer_030,Tool Pro,Accessories,7,38.56,269.89,Central,Bob Smith,Q2,May,2025,0.0
TXN_100301,2024-09-26,Customer_021,Widget B,Accessories,4,86.89,347.58,North,Carol Davis,Q3,September,2024,0.0
TXN_525146,2024-09-19,Customer_076,Tool Lite,Tools,3,138.57,415.72,South,Eva Brown,Q3,September,2024,14.1
TXN_861411,2023-12-25,Customer_072,Tool Pro,Tools,1,1786.79,1786.79,Central,Carol Davis,Q4,December,2023,0.0
TXN_303974,2024-07-03,Customer_059,Widget B,Accessories,1,328.37,328.37,West,Eva Brown,Q3,July,2024,3.5
TXN_175902,2025-02-23,Customer_065,Widget A,Accessories,2,53.54,107.08,East,Carol Davis,Q1,February,2025,0.0
TXN_952646,2025-03-02,Customer_074,Gadget X,Accessories,3,17.16,51.48,East,David Wilson,Q1,March,2025,0.0
TXN_894268,2025-04-22,Customer_044,Gadget Y,Electronics,1,253.96,253.96,West,David Wilson,Q2,April,2025,0.0
TXN_370343,2023-10-22,Customer_009,Gadget Y,Electronics,1,1110.52,1110.52,West,Bob Smith,Q4,October,2023,0.0
TXN_470248,2024-05-16,Customer_067,Gadget X,Tools,2,64.6,129.21,Central,Alice Johnson,Q2,May,2024,0.0
TXN_197527,2024-06-19,Customer_052,Widget B,Tools,3,130.31,390.94,East,Alice Johnson,Q2,June,2024,0.0
TXN_470711,2024-03-24,Customer_028,Gadget Y,Tools,2,60.45,120.89,Central,Carol Davis,Q1,March,2024,14.9
TXN_309365,2024-04-05,Customer_031,Gadget Y,Accessories,1,96.89,96.89,South,Carol Davis,Q2,April,2024,4.1
TXN_263573,2024-06-05,Customer_100,Tool Pro,Tools,3,440.63,1321.9,North,Alice Johnson,Q2,June,2024,0.0
TXN_743644,2025-08-16,Customer_001,Tool Lite,Tools,6,11.5,69.01,Central,Alice Johnson,Q3,August,2025,0.0
TXN_616256,2024-10-08,Customer_074,Tool Pro,Tools,5,11.87,59.35,East,David Wilson,Q4,October,2024,15.3
TXN_332881,2025-02-28,Customer_097,Gadget X,Tools,5,61.25,306.27,Central,Bob Smith,Q1,February,2025,16.0
TXN_626883,2025-01-25,Customer_045,Tool Pro,Electronics,2,931.32,1862.64,West,Bob Smith,Q1,January,2025,0.0
TXN_582418,2024-01-25,Customer_041,Tool Lite,Accessories,3,111.84,335.51,North,Alice Johnson,Q1,January,2024,0.0
TXN_441244,2024-10-16,Customer_047,Tool Pro,Electronics,3,57.5,172.49,Central,Carol Davis,Q4,October,2024,5.3
TXN_459762,2024-06-25,Customer_047,Gadget Y,Accessories,2,55.44,110.88,South,David Wilson,Q2,June,2024,0.0
TXN_482812,2024-11-26,Customer_052,Tool Lite,Tools,5,112.24,561.2,East,David Wilson,Q4,November,2024,2.6
TXN_953740,2025-05-05,Customer_013,Tool Lite,Electronics,1,1090.96,1090.96,East,Bob Smith,Q2,May,2025,0.0
TXN_938900,2024-10-18,Customer_095,Widget B,Electronics,4,60.37,241.48,South,David Wilson,Q4,October,2024,0.0
TXN_241003,2024-03-22,Customer_081,Gadget Y,Tools,3,67.97,203.9,Central,Eva Brown,Q1,March,2024,0.0
TXN_689444,2025-02-03,Customer_073,Gadget X,Tools,4,41.01,164.03,North,David Wilson,Q1,February,2025,3.3
TXN_979725,2024-05-01,Customer_081,Gadget X,Tools,1,50.05,50.05,North,David Wilson,Q2,May,2024,0.0
TXN_687569,2024-06-16,Customer_072,Gadget X,Tools,1,157.39,157.39,East,Carol Davis,Q2,June,2024,2.4
TXN_704875,2025-08-19,Customer_074,Tool Pro,Electronics,3,79.07,237.21,Central,Bob Smith,Q3,August,2025,0.0
TXN_805893,2024-07-11,Customer_066,Gadget X,Tools,3,68.97,206.9,West,David Wilson,Q3,July,2024,0.0
TXN_586279,2024-10-18,Customer_081,Tool Pro,Tools,2,178.76,357.53,South,Bob Smith,Q4,October,2024,0.0
TXN_742053,2024-09-03,Customer_074,Gadget Y,Accessories,2,808.51,1617.02,West,Alice Johnson,Q3,September,2024,6.9
TXN_405509,2024-08-10,Customer_091,Gadget X,Accessories,2,304.41,608.83,East,Eva Brown,Q3,August,2024,0.0
TXN_884225,2024-06-27,Customer_076,Gadget Y,Tools,1,500.39,500.39,Central,David Wilson,Q2,June,2024,0.0
TXN_863124,2024-03-30,Customer_031,Widget A,Electronics,2,17.57,35.14,East,Alice Johnson,Q1,March,2024,7.9
TXN_675074,2023-12-30,Customer_007,Widget A,Tools,2,1029.92,2059.84,North,David Wilson,Q4,December,2023,0.0
TXN_748127,2023-12-18,Customer_020,Widget A,Tools,2,148.32,296.64,North,David Wilson,Q4,December,2023,0.0
TXN_564687,2024-06-03,Customer_081,Tool Lite,Tools,4,112.18,448.7,South,Bob Smith,Q2,June,2024,0.0
TXN_795781,2024-03-16,Customer_046,Widget A,Electronics,4,33.99,135.96,East,David Wilson,Q1,March,2024,0.0
TXN_566453,2025-03-30,Customer_018,Gadget X,Accessories,1,602.6,602.6,Central,Bob Smith,Q1,March,2025,0.0
TXN_766738,2025-01-03,Customer_073,Tool Lite,Accessories,3,94.93,284.8,West,Eva Brown,Q1,January,2025,0.0
TXN_605048,2025-03-23,Customer_070,Gadget X,Tools,6,171.99,1031.94,South,Alice Johnson,Q1,March,2025,0.0
TXN_263281,2024-10-02,Customer_039,Gadget Y,Tools,3,187.3,561.91,North,Alice Johnson,Q4,October,2024,0.0
TXN_591989,2024-02-10,Customer_069,Gadget X,Tools,5,77.03,385.13,North,David Wilson,Q1,February,2024,0.0
TXN_903072,2025-01-24,Customer_056,Gadget X,Electronics,4,72.38,289.53,East,Eva Brown,Q1,January,2025,0.1
TXN_687783,2024-10-10,Customer_056,Widget B,Tools,2,90.7,181.39,West,Bob Smith,Q4,October,2024,14.7
TXN_375754,2024-10-27,Customer_011,Gadget Y,Electronics,4,23.61,94.44,West,Bob Smith,Q4,October,2024,0.0
TXN_385071,2025-06-12,Customer_037,Tool Lite,Accessories,7,62.14,434.96,Central,Carol Davis,Q2,June,2025,0.0
TXN_403662,2023-12-03,Customer_015,Widget B,Electronics,6,23.69,142.13,West,Eva Brown,Q4,December,2023,0.0
TXN_296911,2025-09-10,Customer_042,Tool Pro,Tools,1,3473.19,3473.19,North,Bob Smith,Q3,September,2025,10.7
TXN_382271,2024-04-01,Customer_017,Widget A,Tools,3,58.28,174.84,West,Alice Johnson,Q2,April,2024,3.0
TXN_540656,2025-02-10,Customer_040,Widget B,Tools,2,24.51,49.01,West,Carol Davis,Q1,February,2025,0.0
TXN_984522,2023-10-26,Customer_097,Gadget X,Electronics,1,102.69,102.69,South,Alice Johnson,Q4,October,2023,7.8
TXN_301528,2025-04-02,Customer_033,Gadget Y,Electronics,7,420.47,2943.27,West,Alice Johnson,Q2,April,2025,15.4
TXN_359168,2024-06-04,Customer_095,Gadget Y,Tools,2,419.62,839.24,North,Bob Smith,Q2,June,2024,0.0
TXN_318572,2023-12-29,Customer_061,Tool Pro,Accessories,3,350.0,1050.01,West,Carol Davis,Q4,December,2023,0.0
TXN_144235,2024-03-04,Customer_096,Tool Lite,Accessories,2,57.72,115.44,Central,Eva Brown,Q1,March,2024,9.6
TXN_154617,2024-07-25,Customer_086,Widget B,Tools,2,183.05,366.09,South,Alice Johnson,Q3,July,2024,8.7
TXN_713099,2023-10-09,Customer_016,Widget B,Tools,1,616.06,616.06,West,Bob Smith,Q4,October,2023,0.8
TXN_725173,2025-08-31,Customer_020,Gadget Y,Accessories,5,452.44,2262.2,East,Alice Johnson,Q3,August,2025,10.0
TXN_896456,2025-08-26,Customer_081,Tool Pro,Tools,1,566.51,566.51,North,Alice Johnson,Q3,August,2025,0.0
TXN_929912,2024-02-28,Customer_014,Tool Lite,Accessories,1,405.2,405.2,South,David Wilson,Q1,February,2024,19.6
TXN_868804,2025-07-15,Customer_025,Gadget X,Tools,3,29.4,88.19,North,David Wilson,Q3,July,2025,0.0
TXN_608876,2024-02-08,Customer_091,Gadget X,Electronics,4,63.86,255.43,West,Eva Brown,Q1,February,2024,13.9
TXN_670027,2024-04-05,Customer_045,Tool Pro,Electronics,1,337.6,337.6,East,David Wilson,Q2,April,2024,16.6
TXN_656937,2025-04-13,Customer_020,Widget B,Electronics,3,265.89,797.68,West,Carol Davis,Q2,April,2025,0.0
TXN_100754,2025-03-31,Customer_100,Gadget X,Tools,3,446.59,1339.78,Central,David Wilson,Q1,March,2025,0.0
TXN_913712,2023-10-13,Customer_080,Tool Pro,Tools,4,95.2,380.81,South,Carol Davis,Q4,October,2023,0.0
TXN_299092,2025-07-29,Customer_068,Tool Pro,Tools,2,294.56,589.12,West,Eva Brown,Q3,July,2025,5.7
TXN_215830,2024-11-16,Customer_013,Tool Lite,Tools,3,58.56,175.69,Central,Alice Johnson,Q4,November,2024,18.8
TXN_212255,2024-03-24,Customer_063,Widget A,Electronics,3,35.94,107.83,South,Alice Johnson,Q1,March,2024,12.8
TXN_651363,2024-10-25,Customer_080,Tool Lite,Tools,5,52.5,262.5,Central,Carol Davis,Q4,October,2024,4.4
TXN_787603,2023-12-05,Customer_063,Widget A,Electronics,1,133.05,133.05,North,David Wilson,Q4,December,2023,0.0
TXN_879592,2023-11-25,Customer_054,Gadget X,Accessories,3,60.2,180.59,East,Alice Johnson,Q4,November,2023,0.0
TXN_869969,2024-06-22,Customer_010,Tool Pro,Electronics,2,63.66,127.31,East,Alice Johnson,Q2,June,2024,0.0
TXN_860397,2025-03-08,Customer_030,Widget A,Electronics,3,63.37,190.12,Central,David Wilson,Q1,March,2025,10.5
TXN_287588,2024-06-04,Customer_072,Tool Pro,Accessories,7,87.69,613.82,Central,David Wilson,Q2,June,2024,0.0
TXN_807256,2025-07-08,Customer_059,Tool Pro,Tools,4,31.27,125.1,West,Alice Johnson,Q3,July,2025,3.6
TXN_789472,2024-11-08,Customer_021,Tool Pro,Tools,4,426.96,1707.84,Central,Eva Brown,Q4,November,2024,0.0
TXN_440424,2024-09-18,Customer_048,Gadget X,Accessories,4,175.34,701.37,West,David Wilson,Q3,September,2024,0.0
TXN_690500,2024-08-20,Customer_070,Tool Pro,Electronics,2,43.0,86.0,South,David Wilson,Q3,August,2024,0.0
TXN_569237,2024-06-10,Customer_051,Gadget X,Tools,1,465.72,465.72,North,Alice Johnson,Q2,June,2024,0.0
TXN_241647,2025-05-26,Customer_039,Widget A,Accessories,6,303.65,1821.9,North,Carol Davis,Q2,May,2025,0.0
TXN_909000,2024-04-30,Customer_089,Gadget X,Electronics,1,201.92,201.92,East,Eva Brown,Q2,April,2024,0.0
TXN_198867,2025-04-30,Customer_005,Tool Pro,Electronics,3,1049.78,3149.33,West,Carol Davis,Q2,April,2025,5.3
TXN_368691,2025-05-12,Customer_039,Widget B,Electronics,2,588.43,1176.87,North,Eva Brown,Q2,May,2025,0.0
TXN_858729,2024-05-03,Customer_042,Tool Lite,Electronics,1,34.08,34.08,West,Bob Smith,Q2,May,2024,0.0
TXN_959324,2025-08-30,Customer_013,Tool Lite,Accessories,3,265.84,797.51,Central,Carol Davis,Q3,August,2025,16.2
TXN_908348,2024-10-18,Customer_043,Widget A,Electronics,1,174.08,174.08,East,David Wilson,Q4,October,2024,0.0
TXN_784488,2024-01-25,Customer_078,Widget B,Accessories,3,85.93,257.78,North,David Wilson,Q1,January,2024,10.5
TXN_256846,2024-08-15,Customer_042,Tool Pro,Accessories,2,494.49,988.98,Central,Bob Smith,Q3,August,2024,13.5
TXN_703198,2024-10-30,Customer_065,Gadget Y,Accessories,1,282.02,282.02,North,Bob Smith,Q4,October,2024,0.0
TXN_452497,2024-10-31,Customer_011,Widget B,Electronics,1,59.78,59.78,West,Eva Brown,Q4,October,2024,0.0
TXN_189211,2025-04-07,Customer_052,Gadget Y,Tools,1,1507.64,1507.64,Central,David Wilson,Q2,April,2025,0.0
TXN_686464,2024-02-04,Customer_026,Widget B,Tools,1,114.84,114.84,West,David Wilson,Q1,February,2024,0.0
TXN_871403,2024-04-11,Customer_068,Tool Pro,Accessories,4,413.13,1652.52,South,Bob Smith,Q2,April,2024,15.5
TXN_193946,2024-08-20,Customer_015,Tool Lite,Accessories,3,38.81,116.44,West,David Wilson,Q3,August,2024,0.0
TXN_722725,2024-04-06,Customer_084,Gadget X,Tools,4,179.73,718.92,North,Carol Davis,Q2,April,2024,7.0
TXN_561859,2024-12-19,Customer_006,Tool Pro,Electronics,2,352.14,704.27,South,Bob Smith,Q4,December,2024,0.0
TXN_217830,2024-03-01,Customer_095,Tool Lite,Electronics,2,65.83,131.66,North,Bob Smith,Q1,March,2024,0.0
TXN_459946,2024-02-22,Customer_089,Gadget X,Electronics,3,5.88,17.63,North,Carol Davis,Q1,February,2024,0.0
TXN_875959,2023-10-17,Customer_069,Gadget X,Electronics,4,69.33,277.32,South,Bob Smith,Q4,October,2023,0.0
TXN_753306,2024-06-14,Customer_094,Tool Pro,Tools,2,135.09,270.18,South,Alice Johnson,Q2,June,2024,0.0
TXN_367865,2025-08-03,Customer_022,Tool Pro,Electronics,1,110.3,110.3,North,Carol Davis,Q3,August,2025,13.9
TXN_786563,2024-06-27,Customer_002,Widget A,Tools,2,967.44,1934.87,North,David Wilson,Q2,June,2024,0.0
TXN_213132,2025-08-02,Customer_003,Tool Lite,Tools,4,23.91,95.65,East,David Wilson,Q3,August,2025,7.6
TXN_608205,2025-09-19,Customer_077,Widget A,Tools,4,215.94,863.77,Central,Alice Johnson,Q3,September,2025,10.0
TXN_122532,2025-01-04,Customer_006,Tool Pro,Accessories,3,35.91,107.74,South,Eva Brown,Q1,January,2025,0.0
TXN_264631,2025-02-06,Customer_003,Gadget Y,Accessories,4,197.06,788.25,East,Carol Davis,Q1,February,2025,0.0
TXN_389279,2024-07-29,Customer_008,Widget B,Accessories,4,628.49,2513.97,East,David Wilson,Q3,July,2024,0.0
TXN_336540,2023-10-24,Customer_020,Tool Pro,Tools,3,242.75,728.25,East,David Wilson,Q4,October,2023,0.0
TXN_646012,2023-12-22,Customer_087,Tool Lite,Tools,1,642.05,642.05,Central,Bob Smith,Q4,December,2023,0.0
TXN_427557,2025-05-02,Customer_078,Widget B,Tools,3,51.89,155.66,East,David Wilson,Q2,May,2025,0.0
TXN_709254,2024-04-22,Customer_070,Tool Lite,Electronics,4,41.0,164.0,South,Bob Smith,Q2,April,2024,0.0
TXN_550955,2025-09-15,Customer_099,Tool Pro,Electronics,4,372.71,1490.83,South,Eva Brown,Q3,September,2025,0.0
TXN_658850,2024-08-14,Customer_093,Widget A,Accessories,3,727.66,2182.97,North,Bob Smith,Q3,August,2024,0.0
TXN_902616,2024-02-20,Customer_041,Tool Lite,Electronics,1,1016.63,1016.63,West,David Wilson,Q1,February,2024,0.0
TXN_259338,2025-07-07,Customer_100,Tool Lite,Tools,3,215.6,646.81,South,Alice Johnson,Q3,July,2025,0.5
TXN_735022,2025-06-11,Customer_073,Tool Pro,Tools,4,64.87,259.46,Central,Bob Smith,Q2,June,2025,0.0
TXN_476712,2024-05-17,Customer_011,Tool Lite,Electronics,1,1126.05,1126.05,West,Bob Smith,Q2,May,2024,0.0
TXN_781121,2025-06-04,Customer_048,Gadget Y,Accessories,2,217.62,435.23,South,David Wilson,Q2,June,2025,0.0
TXN_337264,2024-02-11,Customer_005,Widget B,Electronics,3,57.33,172.0,West,Alice Johnson,Q1,February,2024,0.0
TXN_803950,2024-11-19,Customer_026,Widget B,Accessories,2,315.43,630.85,South,Alice Johnson,Q4,November,2024,19.1
TXN_821276,2024-12-16,Customer_042,Tool Pro,Tools,2,1004.85,2009.71,West,Bob Smith,Q4,December,2024,0.0
TXN_964371,2023-11-05,Customer_049,Tool Pro,Accessories,2,231.64,463.29,East,David Wilson,Q4,November,2023,0.0
TXN_650744,2025-05-01,Customer_083,Tool Pro,Accessories,7,187.07,1309.48,North,Eva Brown,Q2,May,2025,9.1
TXN_663996,2023-11-06,Customer_051,Widget B,Accessories,2,503.64,1007.28,North,Eva Brown,Q4,November,2023,0.0
TXN_405323,2025-06-30,Customer_057,Widget A,Electronics,4,32.33,129.32,West,Carol Davis,Q2,June,2025,0.0
TXN_542983,2024-07-12,Customer_038,Gadget Y,Electronics,3,62.88,188.63,Central,Alice Johnson,Q3,July,2024,0.0
TXN_573639,2024-02-16,Customer_012,Gadget Y,Accessories,1,430.09,430.09,Central,Alice Johnson,Q1,February,2024,11.7
TXN_512160,2025-09-05,Customer_053,Tool Pro,Electronics,1,242.06,242.06,East,David Wilson,Q3,September,2025,9.1
TXN_194560,2025-09-22,Customer_033,Widget B,Tools,5,312.94,1564.69,East,Bob Smith,Q3,September,2025,0.0
TXN_840532,2024-01-28,Customer_058,Widget A,Electronics,3,8.75,26.25,East,Alice Johnson,Q1,January,2024,0.0
TXN_741804,2024-10-21,Customer_021,Tool Lite,Accessories,1,775.35,775.35,West,Eva Brown,Q4,October,2024,0.0
TXN_791567,2024-03-16,Customer_020,Gadget X,Accessories,5,233.32,1166.61,South,Bob Smith,Q1,March,2024,14.2
TXN_865630,2024-11-26,Customer_099,Gadget X,Tools,4,10.89,43.58,West,Carol Davis,Q4,November,2024,0.0
TXN_103704,2024-01-22,Customer_080,Widget B,Electronics,7,18.43,129.02,East,Alice Johnson,Q1,January,2024,0.0
TXN_737517,2025-02-15,Customer_064,Tool Pro,Electronics,1,469.78,469.78,South,Bob Smith,Q1,February,2025,0.0
TXN_563339,2025-01-23,Customer_011,Gadget Y,Tools,3,67.94,203.83,Central,Eva Brown,Q1,January,2025,17.6
TXN_684632,2024-07-04,Customer_027,Tool Pro,Accessories,3,35.47,106.42,North,Bob Smith,Q3,July,2024,13.1
TXN_799396,2023-10-31,Customer_074,Widget B,Electronics,1,171.86,171.86,Central,Carol Davis,Q4,October,2023,0.0
TXN_537211,2023-12-22,Customer_023,Widget A,Electronics,3,190.38,571.15,South,Carol Davis,Q4,December,2023,0.0
TXN_700081,2025-09-01,Customer_072,Tool Lite,Accessories,2,1158.14,2316.29,South,David Wilson,Q3,September,2025,0.0
TXN_905843,2024-09-26,Customer_039,Widget A,Electronics,6,65.94,395.65,East,Carol Davis,Q3,September,2024,0.0
TXN_168079,2023-12-02,Customer_038,Gadget Y,Accessories,3,222.7,668.09,West,Bob Smith,Q4,December,2023,17.2
TXN_650131,2024-08-26,Customer_027,Tool Pro,Tools,1,241.1,241.1,South,Eva Brown,Q3,August,2024,11.4
TXN_607157,2025-06-29,Customer_093,Tool Pro,Electronics,4,227.85,911.4,Central,Carol Davis,Q2,June,2025,0.0
TXN_703080,2024-08-13,Customer_080,Gadget X,Accessories,3,369.37,1108.11,East,Bob Smith,Q3,August,2024,0.0
TXN_762550,2025-02-13,Customer_064,Tool Pro,Accessories,1,742.96,742.96,West,Bob Smith,Q1,February,2025,0.0
TXN_302957,2024-05-19,Customer_001,Tool Lite,Tools,2,122.02,244.04,North,Alice Johnson,Q2,May,2024,0.0
TXN_938403,2024-01-22,Customer_079,Tool Lite,Electronics,1,32.75,32.75,West,David Wilson,Q1,January,2024,7.0
TXN_771736,2025-07-07,Customer_026,Widget B,Electronics,4,50.79,203.16,East,Carol Davis,Q3,July,2025,0.0
TXN_676710,2024-08-04,Customer_042,Gadget X,Accessories,5,33.38,166.91,North,Alice Johnson,Q3,August,2024,0.0
TXN_696557,2024-09-07,Customer_079,Gadget Y,Accessories,3,112.44,337.33,North,Bob Smith,Q3,September,2024,16.7
TXN_935981,2025-08-12,Customer_005,Gadget Y,Tools,2,152.48,304.96,South,David Wilson,Q3,August,2025,9.2
TXN_922072,2025-03-26,Customer_053,Gadget X,Tools,1,153.77,153.77,North,Eva Brown,Q1,March,2025,14.5
TXN_119627,2024-08-12,Customer_027,Tool Pro,Accessories,4,409.54,1638.17,Central,Carol Davis,Q3,August,2024,0.0
TXN_394083,2024-09-20,Customer_004,Widget A,Electronics,4,130.15,520.61,East,David Wilson,Q3,September,2024,0.0
TXN_508489,2024-03-11,Customer_024,Tool Pro,Accessories,1,484.82,484.82,Central,Alice Johnson,Q1,March,2024,0.0
TXN_844321,2024-08-04,Customer_005,Tool Lite,Tools,4,17.89,71.58,East,David Wilson,Q3,August,2024,17.5
TXN_326639,2024-10-08,Customer_068,Gadget Y,Tools,4,977.65,3910.61,East,Bob Smith,Q4,October,2024,15.7
TXN_630573,2024-04-17,Customer_004,Widget A,Tools,4,67.31,269.24,West,Eva Brown,Q2,April,2024,6.8
TXN_425434,2025-01-31,Customer_100,Tool Lite,Accessories,6,66.55,399.29,East,Bob Smith,Q1,January,2025,0.0
TXN_239164,2024-01-02,Customer_027,Tool Pro,Accessories,3,12.83,38.48,North,David Wilson,Q1,January,2024,0.0
TXN_426087,2025-03-11,Customer_006,Widget A,Electronics,2,169.34,338.68,Central,Alice Johnson,Q1,March,2025,0.0
TXN_903398,2023-11-10,Customer_085,Widget A,Accessories,3,59.97,179.91,East,Alice Johnson,Q4,November,2023,0.0
TXN_436467,2024-08-08,Customer_026,Tool Lite,Electronics,7,25.12,175.83,South,Carol Davis,Q3,August,2024,6.4
TXN_385898,2024-12-18,Customer_020,Tool Lite,Electronics,6,64.73,388.39,South,Carol Davis,Q4,December,2024,19.2
TXN_316612,2025-04-19,Customer_070,Tool Pro,Electronics,1,1276.3,1276.3,East,Eva Brown,Q2,April,2025,0.0
TXN_701969,2024-02-15,Customer_032,Tool Lite,Tools,4,447.08,1788.32,South,Alice Johnson,Q1,February,2024,0.0
TXN_153190,2024-09-04,Customer_017,Tool Pro,Tools,1,541.29,541.29,North,David Wilson,Q3,September,2024,0.0
TXN_156413,2023-11-14,Customer_012,Widget A,Tools,2,117.24,234.49,West,David Wilson,Q4,November,2023,11.9
TXN_833337,2025-05-22,Customer_058,Tool Lite,Accessories,3,143.23,429.68,Central,Carol Davis,Q2,May,2025,0.0
TXN_948612,2024-04-13,Customer_069,Tool Lite,Accessories,1,18.57,18.57,North,David Wilson,Q2,April,2024,0.0
TXN_201987,2023-12-28,Customer_059,Tool Lite,Tools,4,119.04,476.16,East,David Wilson,Q4,December,2023,0.0
TXN_370587,2024-05-10,Customer_047,Widget B,Accessories,1,193.53,193.53,West,Bob Smith,Q2,May,2024,0.0
TXN_575301,2025-08-05,Customer_063,Gadget X,Tools,1,480.72,480.72,North,Alice Johnson,Q3,August,2025,0.0
TXN_986850,2024-09-17,Customer_022,Gadget Y,Tools,3,35.33,105.98,East,Carol Davis,Q3,September,2024,0.0
TXN_525392,2024-02-01,Customer_092,Tool Pro,Electronics,2,220.91,441.83,North,Carol Davis,Q1,February,2024,0.0
TXN_583367,2023-12-05,Customer_052,Gadget X,Accessories,4,120.93,483.71,Central,David Wilson,Q4,December,2023,4.9
TXN_169268,2024-03-04,Customer_044,Gadget Y,Tools,1,1072.57,1072.57,South,Eva Brown,Q1,March,2024,0.0
TXN_670977,2024-12-12,Customer_089,Tool Pro,Tools,4,23.95,95.79,South,Bob Smith,Q4,December,2024,0.0
TXN_702080,2023-12-12,Customer_063,Tool Lite,Accessories,3,156.18,468.53,North,Eva Brown,Q4,December,2023,0.0
TXN_961953,2024-08-22,Customer_057,Tool Pro,Electronics,1,1005.14,1005.14,South,Carol Davis,Q3,August,2024,0.0
TXN_818807,2023-12-04,Customer_077,Tool Pro,Electronics,3,487.83,1463.49,West,Carol Davis,Q4,December,2023,0.0
TXN_328182,2025-07-31,Customer_018,Widget A,Electronics,4,285.4,1141.6,Central,Alice Johnson,Q3,July,2025,0.0
TXN_657062,2025-07-31,Customer_038,Widget B,Tools,2,211.05,422.09,West,Eva Brown,Q3,July,2025,0.0
TXN_431976,2024-04-11,Customer_039,Widget B,Accessories,3,141.54,424.62,Central,Carol Davis,Q2,April,2024,0.0
TXN_193624,2024-12-12,Customer_075,Tool Lite,Tools,4,60.27,241.09,North,Eva Brown,Q4,December,2024,0.0
TXN_165442,2024-11-10,Customer_048,Widget B,Tools,2,908.41,1816.83,Central,Alice Johnson,Q4,November,2024,11.2
TXN_132699,2024-09-25,Customer_031,Widget A,Tools,3,14.75,44.25,West,Eva Brown,Q3,September,2024,0.0
TXN_525756,2024-08-14,Customer_049,Tool Lite,Tools,2,486.76,973.53,West,Eva Brown,Q3,August,2024,3.5
TXN_503277,2024-02-13,Customer_047,Widget B,Accessories,3,60.13,180.38,West,Bob Smith,Q1,February,2024,17.5
TXN_175231,2024-01-30,Customer_083,Widget B,Electronics,3,33.26,99.78,North,Bob Smith,Q1,January,2024,0.0
TXN_242371,2025-02-03,Customer_011,Tool Lite,Tools,2,1049.86,2099.71,South,David Wilson,Q1,February,2025,0.0
TXN_753523,2025-09-05,Customer_024,Tool Pro,Tools,3,993.56,2980.68,West,Eva Brown,Q3,September,2025,0.0
TXN_336706,2024-12-27,Customer_024,Gadget Y,Tools,4,242.48,969.91,West,Eva Brown,Q4,December,2024,10.0
TXN_382329,2024-05-23,Customer_053,Tool Lite,Accessories,3,637.08,1911.25,Central,Eva Brown,Q2,May,2024,0.0
TXN_839122,2023-11-01,Customer_048,Tool Pro,Tools,1,124.93,124.93,North,Eva Brown,Q4,November,2023,0.0
TXN_865654,2025-08-31,Customer_094,Widget A,Electronics,3,91.14,273.43,Central,Carol Davis,Q3,August,2025,0.0
TXN_192742,2023-12-13,Customer_032,Tool Pro,Accessories,4,248.22,992.89,West,Alice Johnson,Q4,December,2023,0.0
TXN_742818,2025-03-29,Customer_007,Tool Pro,Tools,1,198.75,198.75,East,Eva Brown,Q1,March,2025,0.0
TXN_592025,2025-01-16,Customer_074,Gadget Y,Accessories,7,57.98,405.83,East,David Wilson,Q1,January,2025,0.0
TXN_137042,2024-07-21,Customer_089,Gadget X,Electronics,2,413.43,826.87,Central,Carol Davis,Q3,July,2024,0.0
TXN_759868,2025-04-23,Customer_061,Gadget X,Electronics,3,226.77,680.32,Central,Bob Smith,Q2,April,2025,0.0
TXN_754643,2025-07-27,Customer_004,Gadget X,Accessories,1,45.08,45.08,East,David Wilson,Q3,July,2025,10.1
TXN_745710,2024-07-04,Customer_036,Gadget X,Electronics,3,30.33,91.0,East,Carol Davis,Q3,July,2024,2.2
TXN_258477,2024-03-20,Customer_085,Tool Pro,Accessories,4,166.22,664.87,West,Carol Davis,Q1,March,2024,0.0
TXN_608473,2024-06-17,Customer_024,Tool Lite,Electronics,7,461.55,3230.83,Central,Alice Johnson,Q2,June,2024,0.0
TXN_961639,2023-12-19,Customer_020,Widget B,Accessories,3,39.82,119.45,West,David Wilson,Q4,December,2023,0.0
TXN_861265,2024-05-24,Customer_082,Tool Lite,Tools,3,835.52,2506.56,South,Bob Smith,Q2,May,2024,0.0
